epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
0,0.8353630900382996,0.9135793447494507,0.0010000000474974513,0.3698992431163788,0.7429667711257935,0.951130747795105,0.4846644401550293
1,0.8619756698608398,0.9330142140388489,0.0010000000474974513,0.32586589455604553,0.7429667711257935,0.742124080657959,1.3305643796920776
